latitude,longitude,mag
37.00,-116.00,20.00
37.20,-116.20,20.00
37.00,-116.00,20.00
37.00,-116.00,20.00
36.88,-115.97,20.00
37.00,-116.00,20.00
37.00,-116.00,40.00
37.00,-116.00,20.00
37.11,-116.06,200.00
37.13,-116.08,200.00
37.19,-116.21,20.00
37.12,-116.09,200.00
37.11,-116.03,200.00
37.22,-116.47,"1,000.00"
37.34,-116.52,200.00
37.09,-116.04,200.00
37.00,-116.00,20.00
37.00,-116.00,20.00
37.35,-116.32,"1,000.00"
37.28,-116.37,"1,000.00"
37.02,-116.03,20.00
37.22,-116.18,20.00
37.29,-116.41,"1,000.00"
36.99,-116.04,20.00
37.23,-116.37,"1,000.00"
37.12,-116.02,20.00
37.13,-116.06,200.00
37.30,-116.33,"1,000.00"
37.07,-116.03,200.00
37.11,-116.04,200.00
37.27,-116.49,"1,000.00"
37.24,-116.42,500.00
36.90,-115.99,20.00
37.31,-116.36,500.00
37.31,-116.47,"1,000.00"
37.26,-116.31,500.00
37.11,-116.05,500.00
37.21,-116.21,20.00
37.27,-116.33,20.00
37.08,-116.04,150.00
37.00,-116.00,20.00
37.00,-116.00,20.00
37.17,-116.05,20.00
37.08,-116.00,20.00
37.00,-116.00,20.00
37.12,-116.07,20.00
37.10,-116.04,150.00
37.00,-116.07,40.00
37.00,-116.00,40.00
37.12,-116.06,150.00
37.09,-116.03,150.00
37.09,-116.04,150.00
37.00,-116.00,20.00
37.11,-116.08,20.00
37.09,-116.01,150.00
37.15,-116.06,20.00
37.15,-116.06,40.00
37.01,-115.96,20.00
37.11,-116.05,150.00
37.03,-116.04,20.00
37.15,-116.07,150.00
37.01,-116.02,20.00
37.19,-116.21,20.00
37.07,-116.05,150.00
37.02,-116.03,20.00
36.96,-116.04,20.00
37.14,-116.09,150.00
37.13,-116.03,20.00
37.12,-116.06,150.00
37.01,-116.10,20.00
37.00,-116.00,20.00
37.10,-116.05,150.00
37.30,-116.33,150.00
37.00,-116.00,20.00
37.09,-116.05,0.00
37.00,-116.25,20.00
37.08,-116.04,20.00
37.08,-116.04,150.00
37.28,-116.36,150.00
37.21,-116.21,20.00
37.00,-116.00,40.00
37.08,-116.05,150.00
37.07,-116.02,150.00
37.29,-116.30,20.00
37.01,-116.04,20.00
37.27,-116.41,150.00
37.11,-116.01,20.00
37.10,-116.05,150.00
37.15,-116.07,150.00
37.03,-116.04,20.00
36.96,-116.01,20.00
37.29,-116.46,150.00
37.11,-116.02,20.00
37.14,-116.09,150.00
37.08,-116.07,150.00
37.01,-116.01,150.00
37.09,-116.05,140.00
37.16,-116.04,20.00
37.23,-116.36,150.00
36.99,-116.02,20.00
37.14,-116.06,20.00
37.13,-116.09,20.00
37.18,-116.08,20.00
37.15,-116.08,150.00
37.10,-116.03,150.00
37.06,-116.02,20.00
37.00,-116.03,20.00
37.28,-116.45,150.00
37.02,-116.03,20.00
37.26,-116.48,150.00
37.01,-116.02,20.00
37.06,-116.05,150.00
37.12,-116.06,1.07
37.21,-116.21,20.00
37.11,-116.02,20.00
37.09,-116.04,150.00
37.01,-116.03,20.00
37.18,-116.08,20.00
37.18,-116.08,20.00
37.10,-116.00,20.00
37.30,-116.33,150.00
37.13,-116.03,20.00
37.09,-116.02,20.00
37.15,-116.04,20.00
37.16,-116.07,20.00
37.06,-116.05,20.00
37.01,-116.02,20.00
37.08,-116.01,150.00
37.08,-116.07,150.00
37.15,-116.07,150.00
37.11,-116.12,20.00
37.09,-116.05,139.00
37.22,-116.46,150.00
37.35,-116.32,150.00
37.02,-116.01,20.00
37.12,-116.13,20.00
37.07,-116.05,150.00
37.11,-116.02,20.00
37.24,-116.37,150.00
37.10,-116.08,150.00
37.08,-116.01,138.00
37.19,-116.05,20.00
37.02,-116.02,20.00
37.00,-116.00,20.00
37.21,-116.21,20.00
37.17,-116.09,150.00
37.09,-116.04,150.00
37.02,-116.03,20.00
37.03,-116.07,150.00
37.05,-116.05,20.00
37.16,-116.06,20.00
37.30,-116.46,150.00
37.07,-116.05,150.00
37.01,-116.09,20.00
37.00,-116.00,20.00
37.10,-116.01,20.00
37.16,-116.09,20.00
37.12,-116.09,20.00
37.00,-116.00,20.00
37.20,-116.03,20.00
37.27,-116.36,143.00
37.21,-116.21,20.00
37.11,-116.04,40.00
37.11,-116.05,150.00
37.00,-116.00,20.00
36.98,-116.02,20.00
37.14,-116.07,150.00
37.11,-116.12,150.00
37.22,-116.18,20.00
37.07,-116.05,150.00
37.15,-116.08,20.00
37.19,-116.02,20.00
37.09,-115.97,20.00
37.10,-116.05,150.00
37.00,-116.04,150.00
37.18,-116.01,20.00
37.27,-116.41,150.00
37.02,-116.01,20.00
37.00,-116.00,20.00
37.09,-116.00,20.00
37.09,-116.07,150.00
37.08,-116.00,20.00
37.00,-116.02,20.00
37.28,-116.31,150.00
36.97,-116.01,20.00
37.06,-116.05,150.00
37.18,-116.09,150.00
37.09,-116.03,150.00
37.20,-116.21,20.00
37.25,-116.33,150.00
37.25,-116.49,150.00
37.09,-116.08,20.00
37.12,-116.12,20.00
37.30,-116.44,150.00
37.00,-116.00,20.00
37.00,-116.04,20.00
37.09,-116.00,20.00
37.00,-116.00,20.00
37.21,-116.21,20.00
37.11,-116.12,150.00
37.00,-116.00,20.00
37.24,-116.47,150.00
37.08,-116.07,29.00
37.22,-116.18,20.00
37.00,-116.00,20.00
37.26,-116.44,150.00
37.13,-116.06,20.00
37.10,-116.02,150.00
37.28,-116.36,119.00
37.14,-116.07,20.00
37.00,-116.00,20.00
37.07,-116.05,20.00
37.30,-116.31,150.00
37.22,-116.46,150.00
37.10,-116.05,150.00
37.26,-116.41,150.00
37.18,-116.05,60.00
37.01,-116.04,20.00
37.21,-116.21,20.00
37.25,-116.51,150.00
36.98,-116.00,20.00
37.23,-116.42,150.00
37.19,-116.04,20.00
37.22,-116.18,20.00
37.00,-116.04,20.00
37.06,-116.05,150.00
37.23,-116.37,150.00
37.14,-116.08,150.00
37.00,-116.00,20.00
37.23,-116.16,20.00
37.31,-116.47,150.00
37.01,-116.04,20.00
37.12,-116.07,150.00
37.03,-115.99,150.00
37.26,-116.44,150.00
37.00,-116.00,150.00
37.17,-116.07,150.00
37.25,-116.38,150.00
37.30,-116.31,150.00
36.99,-116.01,40.00
37.09,-116.07,150.00
37.09,-116.05,150.00
37.00,-116.00,40.00
37.00,-116.00,40.00
37.20,-116.21,150.00
37.08,-116.00,150.00
37.13,-116.12,40.00
37.14,-116.07,150.00
37.11,-116.12,60.00
37.09,-116.06,20.00
37.28,-116.41,150.00
37.28,-116.35,150.00
37.24,-116.16,20.00
37.26,-116.49,150.00
37.11,-116.01,20.00
37.00,-116.00,40.00
37.11,-116.06,150.00
37.00,-116.00,20.00
37.26,-116.42,150.00
36.99,-116.00,20.00
37.21,-116.21,40.00
37.00,-116.00,40.00
37.00,-116.00,20.00
37.25,-116.49,150.00
37.10,-116.07,60.00
37.30,-116.31,150.00
37.25,-116.44,150.00
37.09,-116.00,20.00
37.23,-116.43,150.00
37.24,-116.17,20.00
37.06,-116.05,150.00
37.27,-116.36,150.00
37.00,-116.00,20.00
37.01,-116.01,20.00
37.12,-116.03,60.00
37.21,-116.21,20.00
37.00,-116.00,20.00
50.00,78.00,22.00
50.00,78.00,38.00
50.00,78.00,42.00
50.00,78.00,400.00
50.00,78.00,28.00
50.00,78.00,5.80
50.00,78.00,1.60
50.00,78.00,4.90
64.00,55.00,40.00
50.00,78.00,0.20
50.00,78.00,0.03
50.00,78.00,2.00
50.00,78.00,4.00
50.00,78.00,0.80
50.00,78.00,0.00
50.00,78.00,62.00
50.00,78.00,2.80
50.00,78.00,10.00
50.00,78.00,1.30
50.00,78.00,12.00
50.00,78.00,1.20
70.70,54.56,3.50
50.00,78.00,250.00
50.00,78.00,"1,600.00"
46.00,62.00,0.30
50.00,78.00,14.00
50.00,78.00,5.50
50.00,78.00,27.00
50.00,78.00,900.00
50.00,78.00,51.00
50.00,78.00,38.00
50.00,78.00,900.00
50.00,78.00,40.00
49.00,46.00,10.00
50.00,78.00,19.00
50.00,78.00,42.00
50.00,78.00,57.00
50.00,78.00,680.00
50.00,78.00,22.00
50.00,78.00,320.00
50.00,78.00,520.00
50.00,78.00,0.10
70.69,54.80,32.00
50.00,78.00,5.90
73.00,55.00,"1,600.00"
50.00,78.00,13.00
73.00,55.00,"2,900.00"
70.70,54.56,10.00
50.00,78.00,12.00
50.00,78.00,1.30
50.00,78.00,0.50
73.00,55.00,860.00
73.00,55.00,250.00
73.00,55.00,"1,500.00"
50.00,78.00,1.20
50.00,78.00,35.00
73.00,55.00,40.00
50.00,78.00,14.00
50.00,78.00,0.16
50.00,78.00,12.00
73.00,55.00,650.00
50.00,78.00,18.00
73.00,55.00,900.00
73.00,55.00,"1,200.00"
73.00,55.00,40.00
73.00,55.00,290.00
73.00,55.00,9.00
73.00,55.00,15.00
73.00,55.00,5.50
73.00,55.00,68.00
73.00,55.00,"1,450.00"
73.00,55.00,"1,500.00"
73.00,55.00,"2,900.00"
73.00,55.00,0.00
73.00,55.00,40.00
73.00,55.00,440.00
73.00,55.00,2.00
73.00,55.00,"2,800.00"
73.00,55.00,"1,000.00"
73.00,55.00,0.10
73.00,55.00,190.00
49.00,46.00,10.00
49.00,46.00,10.00
50.00,78.00,16.00
50.00,78.00,9.00
50.00,78.00,16.00
50.00,78.00,1.10
49.00,46.00,11.00
50.00,78.00,0.38
73.00,55.00,12.00
50.00,78.00,0.88
74.20,52.50,"2,700.00"
50.00,78.00,0.30
74.20,52.10,"1,150.00"
50.00,78.00,20.00
70.87,53.33,6.00
50.00,78.00,0.40
74.60,51.10,"1,200.00"
74.00,51.90,830.00
50.00,78.00,150.00
50.00,78.00,0.00
50.00,78.00,0.75
74.00,52.00,"1,000.00"
50.00,78.00,0.03
50.00,78.00,4.80
73.00,55.00,"1,500.00"
50.00,78.00,0.80
73.00,55.00,260.00
50.00,78.00,1.20
50.00,78.00,3.00
73.00,55.00,250.00
50.00,78.00,13.00
73.70,53.80,"10,000.00"
49.00,46.00,40.00
74.30,51.60,"4,000.00"
73.00,55.00,15.00
49.77,78.00,1.00
50.00,78.00,15.00
50.00,78.00,6.60
50.00,78.00,20.00
73.80,53.20,"1,450.00"
73.90,53.80,4.80
70.70,54.56,"12,500.00"
73.00,55.00,300.00
50.00,78.00,0.50
49.00,46.00,1.20
49.00,46.00,1.20
70.70,54.67,16.00
50.00,78.00,0.09
73.80,53.50,"50,000.00"
73.00,55.00,"1,500.00"
73.60,56.20,"5,000.00"
50.00,78.00,2.70
73.00,55.00,120.00
73.00,55.00,280.00
50.00,78.00,0.60
50.00,78.00,0.00
50.00,78.00,0.90
73.00,55.00,15.00
73.00,55.00,6.00
50.00,78.00,0.20
73.70,55.70,"1,500.00"
49.78,78.00,20.00
50.00,78.00,2.40
50.00,78.00,1.60
50.00,78.00,38.00
74.20,52.50,"21,100.00"
50.00,78.00,9.90
73.00,55.00,"1,500.00"
50.00,78.00,7.40
50.00,78.00,5.80
74.30,51.50,"2,800.00"
50.00,78.00,150.00
73.00,55.00,6.00
50.00,78.00,3.00
71.00,53.50,"1,600.00"
50.00,78.00,2.50
50.00,78.00,20.00
73.00,55.00,"10,000.00"
50.00,78.00,11.00
74.70,50.30,"4,200.00"
50.00,78.00,2.70
73.00,55.00,80.00
73.70,53.80,"1,900.00"
74.40,51.50,"3,100.00"
74.20,51.60,"3,250.00"
73.20,54.70,"1,350.00"
73.80,53.80,"10,000.00"
73.00,55.00,"2,400.00"
50.00,78.00,0.21
50.00,78.00,1.20
50.00,78.00,7.00
73.70,55.00,"19,100.00"
74.30,52.40,"10,000.00"
50.00,78.00,1.30
73.00,55.00,320.00
50.00,78.00,8.00
73.00,55.00,15.00
50.00,78.00,9.20
50.00,78.00,4.90
50.00,78.00,20.00
50.00,78.00,6.70
49.00,46.00,300.00
73.40,54.90,"8,200.00"
73.00,55.00,260.00
50.00,78.00,7.80
49.00,46.00,300.00
50.00,78.00,7.80
73.00,55.00,360.00
50.00,78.00,1.20
73.00,55.00,280.00
50.00,78.00,10.00
73.00,55.00,240.00
49.00,46.00,300.00
50.00,78.00,3.00
50.00,78.00,4.70
73.00,55.00,390.00
73.00,55.00,45.00
50.00,78.00,8.40
50.00,78.00,0.40
50.00,78.00,0.10
50.00,78.00,0.00
50.00,78.00,12.00
50.00,78.00,18.00
50.00,78.00,0.00
50.00,78.00,0.03
50.00,78.00,2.40
73.00,55.00,110.00
73.00,55.00,69.00
73.00,55.00,8.30
73.00,55.00,6.30
73.00,55.00,8.30
73.00,55.00,2.40
50.00,78.00,0.00
73.00,55.00,430.00
50.00,78.00,0.01
50.00,78.00,0.03
74.20,52.30,"1,100.00"
73.60,57.50,"24,200.00"
73.00,55.00,8.50
73.40,56.50,"3,100.00"
49.82,78.08,150.00
49.81,78.10,150.00
49.77,77.99,20.00
49.81,78.09,150.00
49.82,78.08,20.00
73.67,54.53,20.00
50.00,78.00,20.00
73.39,54.99,20.00
49.81,78.13,150.00
49.94,79.01,140.00
49.77,77.99,20.00
49.82,78.05,20.00
49.77,77.99,20.00
52.90,56.50,4.60
49.77,77.99,20.00
52.90,56.50,7.60
49.83,78.07,20.00
49.78,78.00,20.00
49.81,78.15,20.00
49.83,78.11,20.00
49.99,77.64,1.10
49.82,78.06,29.00
49.80,78.11,20.00
49.81,78.12,125.00
49.76,78.02,100.00
49.81,78.10,20.00
47.83,47.94,1.10
49.74,78.11,4.00
49.83,78.07,150.00
49.74,78.10,150.00
49.76,78.04,20.00
49.83,78.11,20.00
49.83,78.06,20.00
38.97,64.52,30.00
49.75,78.02,150.00
73.00,55.00,"1,500.00"
73.39,54.84,"1,500.00"
49.78,78.00,20.00
49.83,78.06,20.00
49.75,78.03,40.00
49.92,77.75,150.00
49.77,77.99,40.00
49.75,78.08,150.00
49.75,78.06,40.00
49.74,78.11,150.00
49.76,78.02,40.00
49.82,78.05,20.00
49.84,78.12,20.00
49.76,78.06,40.00
49.74,78.03,20.00
49.94,77.73,20.00
49.96,77.69,10.00
57.70,65.20,0.30
49.78,78.00,40.00
73.39,54.81,"1,650.00"
49.79,78.01,20.00
49.94,77.69,20.00
49.82,78.16,20.00
49.75,78.03,20.00
49.85,78.10,20.00
38.92,65.03,47.00
50.00,78.00,0.00
49.79,78.15,20.00
49.98,78.99,20.00
47.91,47.91,27.00
49.75,78.09,40.00
49.82,78.07,20.00
49.74,78.08,20.00
49.81,78.12,60.00
49.73,78.49,0.24
49.83,78.09,20.00
73.39,54.86,"3,000.00"
49.80,78.14,20.00
49.71,78.46,0.72
49.75,78.09,20.00
49.82,78.06,150.00
49.75,78.05,20.00
49.74,78.10,20.00
49.76,78.08,20.00
49.95,77.69,20.00
49.75,78.11,40.00
49.82,78.13,16.00
57.22,55.39,7.60
57.22,55.42,7.60
49.78,78.00,40.00
45.85,42.60,10.00
49.78,78.10,40.00
73.39,54.79,"3,150.00"
50.00,78.00,20.00
49.84,78.06,20.00
49.92,78.96,125.00
43.87,54.80,30.00
49.94,77.71,40.00
49.73,78.10,20.00
49.80,78.12,60.00
50.00,78.00,0.00
49.75,78.00,20.00
49.73,78.10,20.00
52.20,55.70,2.30
50.00,78.00,40.00
49.80,78.11,150.00
49.95,77.67,20.00
49.81,78.13,20.00
50.00,78.00,20.00
49.76,78.01,20.00
73.30,55.03,"4,500.00"
49.99,77.76,20.00
43.85,54.80,80.00
49.75,78.10,150.00
44.03,54.93,75.00
49.81,78.17,20.00
50.00,78.00,20.00
49.80,78.11,150.00
61.40,56.20,45.00
49.83,78.04,0.23
49.77,78.03,90.00
49.80,78.14,20.00
49.98,77.66,16.00
49.97,77.64,20.00
49.95,78.98,20.00
67.28,63.47,2.30
64.17,55.27,2.30
57.51,42.64,2.30
73.39,54.92,"6,000.00"
61.36,48.09,2.30
49.98,77.64,12.00
49.97,77.60,23.00
51.60,54.45,15.00
49.74,78.08,40.00
49.83,78.00,20.00
47.90,48.13,64.00
50.00,78.00,150.00
49.76,78.04,20.00
50.02,78.88,16.00
49.75,78.12,40.00
49.73,78.08,40.00
37.35,62.05,15.00
50.00,78.00,0.00
50.00,78.00,20.00
49.83,78.12,20.00
49.74,78.11,20.00
49.80,35.40,3.80
73.00,55.00,20.00
49.77,78.06,8.00
49.40,48.14,6.60
49.98,77.72,20.00
73.39,54.85,"4,650.00"
49.96,77.64,2.00
67.75,33.10,2.10
52.12,52.07,2.30
46.85,44.94,6.60
49.93,78.82,165.00
51.99,51.87,2.30
51.84,64.21,6.60
49.82,78.06,170.00
50.03,79.00,140.00
49.74,78.11,20.00
49.82,78.12,150.00
49.98,77.61,20.00
49.79,78.04,40.00
49.97,78.81,"1,500.00"
42.78,67.41,6.30
50.53,68.32,6.30
73.31,55.06,"14,500.00"
45.76,67.83,6.30
50.00,78.00,0.00
70.73,53.84,150.00
51.65,54.55,10.00
49.75,78.12,20.00
53.65,55.40,10.00
70.78,54.04,"10,000.00"
50.07,78.94,20.00
50.05,78.99,150.00
49.74,78.09,20.00
49.85,78.05,60.00
50.00,78.00,0.00
50.04,78.95,20.00
49.75,78.05,20.00
49.95,78.85,150.00
49.84,78.11,20.00
53.70,55.10,10.00
49.77,78.09,20.00
49.94,78.94,20.00
68.90,75.82,7.60
73.40,54.91,"4,670.00"
67.09,62.63,7.60
49.78,78.04,20.00
66.10,112.65,1.70
49.99,78.90,20.00
70.81,53.91,"10,000.00"
50.00,78.00,20.00
49.90,77.65,1.70
49.79,78.09,20.00
49.86,78.05,3.80
49.95,79.01,150.00
50.00,78.00,60.00
49.78,78.02,20.00
49.74,78.10,20.00
47.91,47.91,0.35
49.96,78.93,150.00
49.76,78.01,20.00
50.00,79.00,20.00
49.79,78.09,40.00
49.81,78.12,40.00
70.76,126.95,7.60
73.33,54.68,"6,340.00"
69.58,90.34,7.60
49.78,78.09,20.00
73.00,55.00,"3,000.00"
70.82,53.75,"1,500.00"
73.31,55.01,"6,150.00"
49.96,78.88,150.00
49.81,78.12,20.00
50.05,78.81,150.00
49.82,78.16,20.00
49.76,78.10,20.00
47.90,48.13,10.00
49.76,78.05,20.00
49.77,78.11,20.00
49.91,78.83,20.00
49.79,78.02,20.00
50.00,79.03,20.00
49.91,78.91,150.00
49.77,78.05,20.00
47.87,48.15,58.00
49.87,77.70,20.00
49.98,78.93,150.00
73.36,54.87,300.00
73.40,54.81,60.00
49.83,78.02,20.00
61.46,112.86,15.00
50.01,78.96,150.00
50.00,78.00,170.00
49.93,78.85,20.00
49.80,78.03,40.00
50.00,78.00,40.00
49.78,78.04,150.00
49.81,78.11,20.00
49.93,78.77,150.00
50.03,78.86,20.00
69.58,90.38,15.00
49.75,78.06,40.00
50.96,110.98,8.50
49.82,78.13,20.00
64.11,99.56,8.50
73.34,54.62,210.00
50.05,78.92,170.00
57.25,106.55,7.60
47.90,48.16,10.00
73.41,54.93,20.00
47.91,47.91,0.10
49.83,78.09,40.00
50.07,78.98,150.00
47.91,47.91,0.01
50.05,78.86,20.00
49.75,78.05,20.00
49.97,78.89,170.00
50.00,78.00,60.00
49.84,78.07,20.00
49.95,77.70,20.00
49.77,78.01,40.00
49.76,78.14,60.00
50.00,78.00,0.00
49.76,78.09,20.00
50.00,78.00,0.00
49.90,78.79,150.00
49.90,78.87,150.00
49.75,78.10,230.00
63.68,125.52,22.00
73.29,54.88,250.00
65.93,112.34,22.00
49.81,78.11,40.00
50.01,78.98,150.00
47.91,47.91,0.08
49.92,78.88,150.00
49.85,78.21,10.00
66.60,86.21,15.00
73.35,54.68,250.00
61.55,112.85,15.00
49.75,78.12,20.00
47.85,48.12,170.00
63.19,63.43,22.00
49.80,78.10,20.00
50.04,78.94,170.00
49.81,78.00,170.00
49.96,78.80,20.00
47.91,47.91,0.06
49.81,78.10,20.00
47.86,48.16,103.00
49.85,78.05,40.00
47.91,47.91,0.50
47.92,48.12,170.00
50.10,78.86,20.00
49.97,77.67,40.00
50.00,78.00,0.00
50.00,78.00,0.00
49.77,78.01,40.00
49.83,78.09,80.00
50.00,78.00,0.00
49.91,78.86,150.00
50.03,78.99,170.00
47.88,48.12,60.00
50.00,78.00,20.00
49.92,77.81,20.00
49.90,78.90,170.00
61.80,122.43,8.50
49.95,78.94,170.00
64.11,99.56,8.50
48.20,38.30,0.30
73.34,54.67,190.00
49.76,78.10,20.00
60.68,71.46,22.00
61.85,113.10,15.00
49.83,78.10,40.00
73.32,54.82,340.00
47.85,48.14,170.00
49.98,79.00,170.00
49.78,78.10,20.00
49.90,78.79,170.00
49.80,78.13,20.00
49.92,78.75,170.00
50.00,78.00,0.00
50.00,77.82,20.00
49.80,78.07,40.00
49.98,78.76,40.00
49.78,78.04,80.00
49.99,79.00,150.00
52.90,56.50,3.20
49.83,78.10,20.00
52.90,56.50,3.20
49.95,78.82,190.00
49.80,78.11,40.00
49.93,78.80,150.00
49.83,78.07,20.00
46.76,48.28,8.50
73.34,54.94,400.00
49.97,79.03,300.00
49.75,78.13,20.00
60.80,97.55,8.00
50.00,78.00,20.00
49.75,78.13,60.00
61.75,66.75,15.00
49.91,78.93,320.00
49.86,78.12,20.00
50.06,78.98,170.00
50.00,78.00,0.00
50.01,78.98,60.00
49.89,78.81,190.00
68.20,53.50,37.60
49.99,78.98,20.00
50.00,78.00,0.00
49.76,78.07,40.00
49.80,78.13,20.00
49.78,78.08,60.00
60.60,55.70,3.20
49.92,78.91,150.00
46.79,48.31,8.50
46.77,48.30,8.50
73.30,54.82,210.00
50.00,78.00,0.00
49.93,78.85,170.00
63.80,97.55,8.50
49.75,78.12,40.00
49.90,78.86,60.00
49.82,78.11,60.00
49.93,78.79,150.00
49.81,78.03,40.00
49.91,78.91,450.00
49.80,78.09,40.00
49.96,78.80,190.00
53.80,104.15,8.50
49.76,78.04,40.00
49.93,78.76,40.00
69.20,81.65,16.00
49.79,78.12,40.00
64.35,91.80,8.50
61.55,112.85,15.00
73.34,54.61,210.00
46.76,48.25,13.50
46.75,48.26,8.50
46.77,48.29,8.50
46.76,48.30,8.50
49.92,78.81,170.00
49.80,78.04,40.00
50.08,78.99,300.00
50.00,78.00,0.00
49.79,78.03,20.00
49.82,78.08,20.00
49.74,78.12,40.00
49.92,78.91,170.00
49.76,78.04,20.00
51.36,53.31,15.00
51.37,53.33,15.00
51.38,53.34,15.00
73.35,54.97,230.00
49.82,78.12,20.00
46.78,48.32,8.50
46.79,48.30,8.50
46.77,48.31,8.50
46.75,48.30,8.50
46.75,48.29,8.50
46.77,48.27,8.50
73.33,54.54,210.00
49.92,78.76,170.00
49.91,78.83,150.00
49.78,78.12,20.00
50.06,79.00,40.00
50.00,78.00,40.00
49.74,78.11,20.00
49.80,78.10,20.00
49.89,78.75,150.00
50.05,78.95,150.00
49.92,78.95,150.00
49.75,78.10,170.00
49.94,78.87,170.00
49.97,79.00,170.00
49.90,78.88,170.00
51.36,53.32,15.00
51.37,53.34,15.00
51.39,53.35,15.00
65.05,55.10,8.50
61.90,72.10,8.50
73.33,54.76,20.00
67.75,33.00,3.40
60.30,57.10,3.20
60.70,57.50,3.20
49.81,78.07,80.00
55.83,87.53,10.00
49.78,78.13,20.00
73.36,54.99,210.00
49.93,78.78,150.00
46.90,48.15,3.20
46.95,48.10,3.20
49.83,78.07,60.00
49.99,79.01,170.00
49.93,78.82,170.00
49.88,78.70,170.00
49.89,78.78,190.00
49.92,78.90,300.00
49.90,78.84,190.00
60.60,72.70,2.50
49.86,78.66,170.00
49.75,78.05,20.00
65.99,41.04,8.50
49.80,78.07,20.00
49.94,78.78,150.00
49.84,78.00,80.00
49.84,78.09,20.00
49.93,78.82,40.00
50.00,78.00,60.00
49.91,78.79,150.00
49.87,78.66,190.00
60.60,57.20,3.20
60.80,57.50,3.20
49.78,77.98,20.00
49.84,78.07,20.00
49.93,78.74,170.00
61.50,112.85,15.00
49.77,78.04,150.00
61.45,112.80,15.00
49.88,78.87,320.00
73.33,54.60,230.00
61.45,112.80,3.20
49.98,78.02,40.00
47.60,56.20,8.50
49.80,78.14,20.00
49.88,78.75,170.00
49.96,78.79,170.00
49.77,77.98,20.00
49.87,78.72,170.00
49.79,77.98,20.00
49.93,78.88,170.00
49.91,78.92,150.00
49.82,78.10,20.00
49.93,78.74,150.00
73.31,54.55,190.00
50.03,78.96,20.00
66.28,78.49,15.00
61.36,48.09,8.50
49.88,78.82,150.00
49.80,78.00,20.00
50.05,78.96,20.00
49.77,78.03,40.00
73.37,55.00,210.00
49.88,78.92,170.00
49.80,78.07,40.00
49.93,78.82,170.00
49.91,78.70,150.00
49.85,78.06,20.00
49.87,78.78,150.00
50.02,79.00,40.00
49.75,78.01,20.00
49.93,78.93,190.00
73.33,54.76,230.00
18.21,-102.17,4.60
43.89,-128.44,5.30
-29.63,-176.78,4.40
-18.32,-177.79,4.00
43.87,-128.41,5.20
43.82,-128.05,5.40
44.03,-128.07,4.30
-20.65,-173.90,5.00
-6.00,141.97,4.30
-29.18,-176.81,4.60
-30.02,-177.70,4.30
55.13,-159.59,2.80
-28.93,-176.79,4.30
-29.88,-177.56,4.50
-29.99,-177.76,4.70
-29.65,-177.48,4.50
-1.85,134.43,4.70
-28.68,-176.37,4.70
-28.12,-176.22,4.80
-29.75,-177.20,4.20
-29.27,-176.85,5.00
-29.33,-176.72,5.00
-29.09,-177.01,5.50
-29.34,-176.32,6.10
1.16,126.90,4.20
41.74,133.26,4.00
18.51,145.56,4.40
36.23,71.09,4.10
-16.07,-173.26,4.40
17.93,-66.84,3.11
12.49,-66.26,4.20
-54.02,-2.61,4.60
31.68,-104.29,2.60
18.42,145.57,5.30
-37.61,179.42,5.70
47.66,-121.68,2.51
19.40,-66.11,3.41
-17.40,-69.89,4.70
51.45,-177.95,2.60
-37.26,-70.83,5.60
-19.06,167.56,4.30
-15.16,-173.52,4.50
2.36,126.67,4.90
45.02,147.77,4.40
31.72,-104.58,2.50
43.51,-128.56,3.00
17.96,-66.95,2.80
38.17,-116.73,2.90
17.96,-66.95,2.82
-34.01,-72.30,4.10
-28.28,-176.99,4.40
43.87,-128.08,4.40
-19.05,167.50,4.10
-29.34,-176.83,4.50
-28.49,-177.79,4.40
-28.37,-177.36,4.40
52.93,-166.79,2.60
26.75,92.48,4.80
40.69,-124.61,2.61
-37.36,177.31,4.60
19.38,-155.85,2.84
-17.72,-178.56,4.10
-22.12,-63.64,4.50
-34.02,-72.41,4.20
-34.03,-72.37,4.70
45.13,-106.85,3.50
17.94,-67.01,3.41
18.70,-64.67,2.90
-7.14,129.38,4.20
-29.14,-176.79,4.80
47.73,-122.63,2.51
-17.53,167.92,4.60
16.87,145.88,4.00
-17.68,-178.63,4.20
-4.01,129.05,4.10
-37.96,49.17,4.60
-24.04,-70.20,4.20
38.17,-116.73,4.10
-4.37,133.49,4.20
1.05,96.53,4.70
-3.25,150.41,4.30
33.16,-116.38,3.45
-5.42,129.79,4.10
-29.36,-176.14,4.50
26.77,92.51,4.20
-28.86,-176.59,4.50
66.29,-135.69,3.20
52.05,-175.66,2.80
13.19,-89.21,4.00
37.85,-122.24,2.76
32.71,-100.68,2.80
-20.91,-68.83,4.20
63.66,-149.24,2.70
32.72,-100.68,3.00
32.72,-100.69,2.50
41.93,-126.00,2.90
24.98,122.51,4.10
54.95,-161.07,2.70
-29.52,-176.80,5.00
-18.23,-179.63,4.20
24.91,122.47,4.40
-28.98,-176.93,4.50
-15.79,-177.34,4.10
-0.55,-61.63,4.70
-28.22,-177.52,4.50
-5.10,131.92,4.60
-29.25,-176.73,5.10
17.93,-67.16,2.92
26.83,92.54,4.40
26.75,92.51,5.00
17.99,-67.21,2.91
-24.00,-66.78,4.40
26.78,92.46,6.00
31.73,-104.57,3.50
50.34,179.45,2.70
31.14,-103.19,2.90
